Date,Open,High,Low,Close,Volume,Ticker
2025-10-01,241.18,247.15,239.2,245.54,23967662,NASDAQ:GOOG
2025-10-02,245.64,247.64,243.11,246.43,20657524,NASDAQ:GOOG
2025-10-03,245.23,247.12,242.47,246.45,19941381,NASDAQ:GOOG
2025-10-06,245.78,252.2,245.69,251.51,18309030,NASDAQ:GOOG
2025-10-07,248.93,251.55,246.81,247.13,13811174,NASDAQ:GOOG
2025-10-08,246.2,247.26,245.09,245.46,14136494,NASDAQ:GOOG
2025-10-09,245.06,245.56,239.68,242.21,19375722,NASDAQ:GOOG
2025-10-10,242.16,244.84,236.69,237.49,22449083,NASDAQ:GOOG
2025-10-13,241.03,244.99,240.75,244.64,12464965,NASDAQ:GOOG
2025-10-14,241.76,248.03,241.18,246.19,17705370,NASDAQ:GOOG
2025-10-15,248.09,252.76,246.79,251.71,16048087,NASDAQ:GOOG
2025-10-16,252.47,257.58,250.67,251.88,18945987,NASDAQ:GOOG
2025-10-17,251.35,254.88,248.59,253.79,17653826,NASDAQ:GOOG
2025-10-20,255.23,257.88,254.6,257.02,13726831,NASDAQ:GOOG
2025-10-21,255.25,255.38,244.67,251.34,27836425,NASDAQ:GOOG
2025-10-22,255.01,257.18,250.45,252.53,19650244,NASDAQ:GOOG
2025-10-23,253.7,255.86,252.77,253.73,13241319,NASDAQ:GOOG
2025-10-24,257.3,262.51,256.1,260.51,18405966,NASDAQ:GOOG
2025-10-27,265.36,270.8,264.94,269.93,22987660,NASDAQ:GOOG
2025-10-28,270.2,271.38,267.17,268.43,20101160,NASDAQ:GOOG
2025-10-29,268.61,275.97,268.43,275.17,26287850,NASDAQ:GOOG
2025-10-30,291.72,291.93,280.45,281.9,48570034,NASDAQ:GOOG
2025-10-31,283.21,286.29,277.52,281.82,29932813,NASDAQ:GOOG
2024-10-30,482.24,492.2,482.24,486.68,2728573,NASDAQ:ADBE
2024-10-31,486,486.05,477.38,478.08,2978688,NASDAQ:ADBE
2024-11-01,475.41,485.16,475.05,482.8,2852008,NASDAQ:ADBE
2024-11-04,479.03,483.76,477.37,481.35,1955249,NASDAQ:ADBE
2024-11-05,483.09,486.66,480.47,486.42,1588149,NASDAQ:ADBE
2024-11-06,492.93,506.21,492.93,504.83,2969855,NASDAQ:ADBE
2024-11-07,510.66,510.66,495.3,500.92,2640295,NASDAQ:ADBE
2024-11-08,503.83,505,493.69,494.68,2856859,NASDAQ:ADBE
2024-11-11,493.6,507.72,493.6,504.48,3536599,NASDAQ:ADBE
2024-11-12,504.39,528.91,504.27,526.42,4125288,NASDAQ:ADBE
2024-11-13,523.79,539.92,520.59,532.5,3470174,NASDAQ:ADBE
2024-11-14,530.55,534.64,523.46,529.87,3098800,NASDAQ:ADBE
2024-11-15,520.3,524.5,498.81,503.37,4612417,NASDAQ:ADBE
2024-11-18,505,505.51,497.69,499.51,2259651,NASDAQ:ADBE
2024-11-19,496,502.41,495.46,499.61,1961731,NASDAQ:ADBE
2024-11-20,505.41,506.36,494.61,499.5,1874910,NASDAQ:ADBE
2024-11-21,502.1,508.57,493.1,504.44,2002094,NASDAQ:ADBE
2024-11-22,502.5,513.37,502.5,512.15,2287614,NASDAQ:ADBE
2024-11-25,519.09,523.21,513.19,518.73,3319992,NASDAQ:ADBE
2024-11-26,519.95,525.76,516.36,525.3,2415735,NASDAQ:ADBE
2024-11-27,523.21,525.88,508.72,513.68,2324217,NASDAQ:ADBE
2024-11-29,517.65,517.65,513.58,515.93,1450247,NASDAQ:ADBE
2024-12-02,512.85,518.77,511.53,516.2,2007213,NASDAQ:ADBE
2024-12-03,511.04,516.78,504.51,516.26,2119254,NASDAQ:ADBE
2024-12-04,523.02,541.77,521.01,536.49,3307041,NASDAQ:ADBE
2024-12-05,534.42,540.11,529.79,538.22,2629119,NASDAQ:ADBE
2024-12-06,544.15,554.37,542.9,552.96,2964064,NASDAQ:ADBE
2024-12-09,556.1,557.9,546.11,547.93,3588653,NASDAQ:ADBE
2024-12-10,547.35,552.83,544.22,547.05,2762875,NASDAQ:ADBE
2024-12-11,547.05,552.3,541.74,549.93,6690565,NASDAQ:ADBE
2024-12-12,487.5,494,470.9,474.63,17344864,NASDAQ:ADBE
2024-12-13,473.98,474.91,456.8,465.69,11395512,NASDAQ:ADBE
2024-12-16,467.19,473.62,461.2,461.53,5807021,NASDAQ:ADBE
2024-12-17,460.59,465.86,452.48,455.23,7514489,NASDAQ:ADBE
2024-12-18,453.24,455.25,441.1,441.31,6511105,NASDAQ:ADBE
2024-12-19,443.41,449,437.11,437.39,6479517,NASDAQ:ADBE
2024-12-20,433.02,451.42,432.47,447.17,8220033,NASDAQ:ADBE
2024-12-23,447,451.43,443.42,446.74,3781194,NASDAQ:ADBE
2024-12-24,446.5,448.87,442.57,447.94,1685003,NASDAQ:ADBE
2024-12-26,445.85,452.34,444.68,450.16,2134310,NASDAQ:ADBE
2024-12-27,446.88,449.91,441.11,446.48,2947179,NASDAQ:ADBE
2024-12-30,442.94,447.6,438.57,445.8,3473172,NASDAQ:ADBE
2024-12-31,446.35,448.5,442.81,444.68,2285132,NASDAQ:ADBE
2025-01-02,447.76,450.12,440.56,441,2507887,NASDAQ:ADBE
2025-01-03,429.45,433.3,425.32,430.57,5619372,NASDAQ:ADBE
2025-01-06,431.88,436.41,427.79,431.18,3994400,NASDAQ:ADBE
2025-01-07,431.37,435.18,420.51,422.63,4181405,NASDAQ:ADBE
2025-01-08,417.34,422.66,415.51,419.58,3508786,NASDAQ:ADBE
2025-01-10,410,413.1,405.32,405.92,5564262,NASDAQ:ADBE
2025-01-13,404.27,409.96,403.75,408.5,4558780,NASDAQ:ADBE
2025-01-14,407.25,412.75,405.07,412.71,3577116,NASDAQ:ADBE
2025-01-15,421.7,423.97,415.66,417.28,4345781,NASDAQ:ADBE
2025-01-16,418.21,428.89,418,426.93,4185552,NASDAQ:ADBE
2025-01-17,434.35,435.99,425.7,429.99,4012745,NASDAQ:ADBE
2025-01-21,433.26,439.98,431.5,436.36,3833294,NASDAQ:ADBE
2025-01-22,438,439.73,433.43,437.32,3391642,NASDAQ:ADBE
2025-01-23,435.88,437.73,432.49,437.28,2716742,NASDAQ:ADBE
2025-01-24,437.28,441.88,434.73,435.38,2631804,NASDAQ:ADBE
2025-01-27,430.23,445.45,430.12,438.6,5086254,NASDAQ:ADBE
2025-01-28,436.27,445.81,431.64,442.84,5376392,NASDAQ:ADBE
2025-01-29,439.92,444.36,438.83,441.68,2997604,NASDAQ:ADBE
2025-01-30,439.67,448.42,439.23,446,3290128,NASDAQ:ADBE
2025-01-31,446.98,447.01,435.83,437.45,4689083,NASDAQ:ADBE
2025-02-03,437.8,442.74,430.88,438.6,3348717,NASDAQ:ADBE
2025-02-04,435.43,443.58,434.26,440.23,2647701,NASDAQ:ADBE
2025-02-05,440.75,444.95,436.27,437.63,2938540,NASDAQ:ADBE
2025-02-06,437.63,439.96,434.35,435.4,2568120,NASDAQ:ADBE
2025-02-07,436.24,441,432.41,433.07,2693470,NASDAQ:ADBE
2025-02-10,439.25,453.37,439,451.1,3946729,NASDAQ:ADBE
2025-02-11,449,461.55,448.29,458.82,3256999,NASDAQ:ADBE
2025-02-12,458,463,451.3,462.76,3308534,NASDAQ:ADBE
2025-02-13,465.21,465.7,457.03,459.22,2794395,NASDAQ:ADBE
2025-02-14,463.35,464.99,458,460.16,2622973,NASDAQ:ADBE
2025-02-18,462.65,464.33,453.07,464.11,2973775,NASDAQ:ADBE
2025-02-19,463.61,463.61,455.32,456.99,2965546,NASDAQ:ADBE
2025-02-20,457.44,461,451.57,454.69,2337598,NASDAQ:ADBE
2025-02-21,453.28,453.75,440.69,444.32,3375996,NASDAQ:ADBE
2025-02-24,445.11,446.28,440.91,444.42,2807937,NASDAQ:ADBE
2025-02-25,443.47,447.49,439.17,443.41,2612652,NASDAQ:ADBE
2025-02-26,443.8,447.65,438.4,441.5,1947626,NASDAQ:ADBE
2025-02-27,441.79,444.57,436.82,437.19,2340232,NASDAQ:ADBE
2025-02-28,438.16,440.37,432.1,438.56,3936914,NASDAQ:ADBE
2025-03-03,440.65,448.09,438.21,440.72,2607694,NASDAQ:ADBE
2025-03-04,439.25,448.82,434.7,446.03,2942168,NASDAQ:ADBE
2025-03-05,443.65,453.26,443.11,451.24,2406219,NASDAQ:ADBE
2025-03-06,444.73,452.19,441.19,444.78,2732076,NASDAQ:ADBE
2025-03-07,442,452.51,440.99,449.4,3039466,NASDAQ:ADBE
2025-03-10,443.11,444.54,433.23,435.08,4001634,NASDAQ:ADBE
2025-03-11,432.88,441.33,431,433.66,3145227,NASDAQ:ADBE
2025-03-12,436.69,443.9,435.5,438.6,5515858,NASDAQ:ADBE
2025-03-13,405.27,405.77,374.5,377.84,14386637,NASDAQ:ADBE
2025-03-14,379.75,396.36,377.8,394.74,6134775,NASDAQ:ADBE
2025-03-17,394.12,399.94,387.13,399.34,4258533,NASDAQ:ADBE
2025-03-18,395.36,395.95,384.57,391.37,4297269,NASDAQ:ADBE
2025-03-19,394.1,395.26,387,387.89,4349931,NASDAQ:ADBE
2025-03-20,386.9,397.82,385.8,389.61,4009500,NASDAQ:ADBE
2025-03-21,384.13,389.85,382.45,387.26,7607266,NASDAQ:ADBE
2025-03-24,392.47,396.86,391.38,394.47,5223006,NASDAQ:ADBE
2025-03-25,393.57,404.32,392.99,403.64,3648552,NASDAQ:ADBE
2025-03-26,403,404.5,397.01,397.81,3426315,NASDAQ:ADBE
2025-03-27,397.44,401.48,392.51,396.15,2729696,NASDAQ:ADBE
2025-03-28,393.89,396.92,384.76,385.71,3830307,NASDAQ:ADBE
2025-03-31,380,384.8,374.67,383.53,3960737,NASDAQ:ADBE
2025-04-01,381.13,384,375.53,383.2,3847766,NASDAQ:ADBE
2025-04-02,378.28,388,376.54,385.78,2859064,NASDAQ:ADBE
2025-04-03,371.88,376.01,366.29,367.25,5324421,NASDAQ:ADBE
2025-04-04,359,361.73,348.8,349.07,5867564,NASDAQ:ADBE
2025-04-07,335.54,358.36,332.01,340.7,7690909,NASDAQ:ADBE
2025-04-08,350.1,350.74,333.83,340,6650815,NASDAQ:ADBE
2025-04-09,338.74,365.72,333.43,364.64,7186274,NASDAQ:ADBE
2025-04-10,360.97,362.5,341.52,350.05,5694976,NASDAQ:ADBE
2025-04-11,351.44,353.1,342.35,352.47,3941817,NASDAQ:ADBE
2025-04-14,359.51,362.05,348.5,350.91,3285950,NASDAQ:ADBE
2025-04-15,351.05,356.49,349.19,350.38,3030407,NASDAQ:ADBE
2025-04-16,345,350.38,341.31,344.19,3687874,NASDAQ:ADBE
2025-04-17,349.75,351.88,345.09,348.8,5229675,NASDAQ:ADBE
2025-04-21,344.57,346.68,338.64,343.22,3691241,NASDAQ:ADBE
2025-04-22,349.14,352.08,344.37,349.91,3250424,NASDAQ:ADBE
2025-04-23,358.12,363,349.8,351.96,3167958,NASDAQ:ADBE
2025-04-24,353.59,361.12,353.25,360.91,3085149,NASDAQ:ADBE
2025-04-25,361.7,369.31,359.99,367.72,3499345,NASDAQ:ADBE
2025-04-28,368.05,370.99,364.58,368.62,3163425,NASDAQ:ADBE
2025-04-29,367.21,373.88,366.88,370.98,2198291,NASDAQ:ADBE
2025-04-30,366.87,376,363.56,374.98,3305481,NASDAQ:ADBE
2025-05-01,378.3,380.44,374.07,374.63,2848778,NASDAQ:ADBE
2025-05-02,380.09,383.56,379.19,380.87,2340739,NASDAQ:ADBE
2025-05-05,379.29,384.54,378.4,381.06,2095559,NASDAQ:ADBE
2025-05-06,376.57,386.52,375.05,382.98,2970086,NASDAQ:ADBE
2025-05-07,384.7,387.83,380.95,384.97,2153771,NASDAQ:ADBE
2025-05-08,388.3,388.73,383.4,383.99,3383867,NASDAQ:ADBE
2025-05-09,386.18,388.77,382.33,383.28,2031324,NASDAQ:ADBE
2025-05-12,394.33,397.82,392.76,395.94,3157670,NASDAQ:ADBE
2025-05-13,395.9,399.67,394.71,397.4,2664142,NASDAQ:ADBE
2025-05-14,396.85,400.12,396.42,399.47,2409217,NASDAQ:ADBE
2025-05-15,399.35,404.85,399.35,404.69,2763813,NASDAQ:ADBE
2025-05-16,414.62,421.77,412.06,417.13,5391532,NASDAQ:ADBE
2025-05-19,413.53,421.27,413.2,420.68,3007984,NASDAQ:ADBE
2025-05-20,417.87,419.13,414.29,417.61,2453377,NASDAQ:ADBE
2025-05-21,414.86,422.95,412.59,414.03,2495783,NASDAQ:ADBE
2025-05-22,414.86,422.95,412.59,414.03,11210,NASDAQ:ADBE
2025-05-23,409.11,411.45,407.15,407.69,2087674,NASDAQ:ADBE
2025-05-27,412.76,414.95,411.6,413.1,2680356,NASDAQ:ADBE
2025-05-28,413.81,416.37,411.42,412.23,2246508,NASDAQ:ADBE
2025-05-29,414,415.42,410.47,413.36,1781393,NASDAQ:ADBE
2025-05-30,414.14,417.86,411.53,415.09,4231334,NASDAQ:ADBE
2025-06-02,408.88,410,396.73,403.4,4153688,NASDAQ:ADBE
2025-06-03,403.46,412.64,402.48,412.49,2737513,NASDAQ:ADBE
2025-06-04,411.54,415.94,410.08,413.91,1843425,NASDAQ:ADBE
2025-06-05,415,421.48,413.98,415.2,2276924,NASDAQ:ADBE
2025-06-06,417.54,419.65,415.28,416.92,2146908,NASDAQ:ADBE
2025-06-09,417.3,419,415.15,416.26,3034210,NASDAQ:ADBE
2025-06-10,416.61,419.82,414.42,416.06,2627431,NASDAQ:ADBE
2025-06-11,415.2,416.04,410.42,412.84,3385416,NASDAQ:ADBE
2025-06-12,411.43,416.39,410.77,413.68,6313316,NASDAQ:ADBE
2025-06-13,392.5,399.85,383.75,391.68,10629682,NASDAQ:ADBE
2025-06-16,392.99,405,391.11,401.73,6798251,NASDAQ:ADBE
2025-06-17,397.28,399.67,381.8,382.68,6866253,NASDAQ:ADBE
2025-06-18,383.99,385.27,377.54,378.04,4808869,NASDAQ:ADBE
2025-06-20,380.48,382.29,373.76,376.92,8126939,NASDAQ:ADBE
2025-06-23,377.59,380.21,374.24,380.12,3841754,NASDAQ:ADBE
2025-06-24,384.96,385,378.51,382.34,4797074,NASDAQ:ADBE
2025-06-25,383.6,388.05,382,387.55,3718763,NASDAQ:ADBE
2025-06-26,387.2,389.99,382.87,384.95,3139666,NASDAQ:ADBE
2025-06-27,385.44,390.31,384.41,385.83,5083803,NASDAQ:ADBE
2025-06-30,387.3,390.98,384.63,386.88,4645498,NASDAQ:ADBE
2025-07-01,385.1,392.58,381.52,392.1,4516381,NASDAQ:ADBE
2025-07-02,384.64,386.88,372.73,378.47,6912202,NASDAQ:ADBE
2025-07-03,378,383.2,377.8,379.31,2863680,NASDAQ:ADBE
2025-07-07,378.9,382.22,375.52,376.93,3545108,NASDAQ:ADBE
2025-07-08,378.5,386.6,377.18,382.24,3708199,NASDAQ:ADBE
2025-07-09,383.5,384.75,370.91,373.38,4726562,NASDAQ:ADBE
2025-07-10,371.99,373.5,365.51,371.43,4023925,NASDAQ:ADBE
2025-07-11,368,371.15,362.7,363.35,3548721,NASDAQ:ADBE
2025-07-14,363.19,367.68,360.18,366.99,2898705,NASDAQ:ADBE
2025-07-15,367,368.32,363.88,364.18,2550992,NASDAQ:ADBE
2025-07-16,364.59,365.55,358.71,361.77,3592883,NASDAQ:ADBE
2025-07-17,360.6,366.96,359.28,366.45,3340455,NASDAQ:ADBE
2025-07-18,367.07,367.79,364,365.79,2459234,NASDAQ:ADBE
2025-07-21,366.49,368.28,363.13,367.68,2770433,NASDAQ:ADBE
