Date,Open,High,Low,Close,Volume,Ticker
2025-07-14,2.1649999618530273,2.450000047683716,2.119999885559082,2.309999942779541,35769800,ONDS
2025-07-15,2.325000047683716,2.3499999046325684,2.200000047683716,2.2899999618530273,14686600,ONDS
2025-07-16,2.2249999046325684,2.440000057220459,2.190000057220459,2.4000000953674316,21189700,ONDS
2025-07-17,2.4800000190734863,2.640000104904175,2.2799999713897705,2.4000000953674316,26646700,ONDS
2025-07-18,2.430000066757202,2.4800000190734863,2.190000057220459,2.2300000190734863,20672500,ONDS
2025-07-21,2.299999952316284,2.700000047683716,2.240000009536743,2.25,40600600,ONDS
2025-07-22,2.259999990463257,2.2699999809265137,2.0199999809265137,2.0999999046325684,20187600,ONDS
2025-07-23,2.134999990463257,2.200000047683716,2.049999952316284,2.180000066757202,10621700,ONDS
2025-07-24,2.190000057220459,2.3299999237060547,2.130000114440918,2.140000104904175,11637100,ONDS
2025-07-25,2.119999885559082,2.140000104904175,2.059999942779541,2.130000114440918,8347800,ONDS
2025-07-28,2.1500000953674316,2.200000047683716,1.9800000190734863,2.0,11429700,ONDS
2025-07-29,2.009999990463257,2.009999990463257,1.7799999713897705,1.8200000524520874,18967500,ONDS
2025-07-30,1.8650000095367432,2.140000104904175,1.850000023841858,2.069999933242798,27107700,ONDS
2025-07-31,2.1700000762939453,2.2200000286102295,2.0299999713897705,2.119999885559082,22804600,ONDS
2025-08-01,2.049999952316284,2.2699999809265137,2.009999990463257,2.200000047683716,23356200,ONDS
2025-08-04,2.2750000953674316,2.6700000762939453,2.25,2.6700000762939453,41381200,ONDS
2025-08-05,2.75,3.0899999141693115,2.6600000858306885,3.069999933242798,56284000,ONDS
2025-08-06,2.9800000190734863,3.369999885559082,2.9200000762939453,3.3299999237060547,36704600,ONDS
2025-08-07,3.4000000953674316,3.5,3.0850000381469727,3.25,34876200,ONDS
2025-08-08,3.4100000858306885,3.950000047683716,3.3949999809265137,3.549999952316284,41406300,ONDS
2025-08-11,3.609999895095825,3.759999990463257,3.309999942779541,3.430000066757202,26386900,ONDS
2025-08-12,3.940000057220459,4.389999866485596,3.859999895095825,4.289999961853027,71915200,ONDS
2025-08-13,3.4800000190734863,3.7899999618530273,3.440000057220459,3.5199999809265137,94894900,ONDS
2025-08-14,3.5,3.930000066757202,3.430000066757202,3.930000066757202,53138400,ONDS
2025-08-15,3.8299999237060547,4.230000019073486,3.744999885559082,3.859999895095825,48996000,ONDS
2025-08-18,3.9200000762939453,4.090000152587891,3.7249999046325684,4.010000228881836,33261900,ONDS
2025-08-19,4.139999866485596,4.329999923706055,3.559999942779541,3.5899999141693115,49180100,ONDS
2025-08-20,3.5999999046325684,3.6600000858306885,3.200000047683716,3.609999895095825,43915400,ONDS
2025-08-21,3.640000104904175,3.890000104904175,3.509999990463257,3.799999952316284,29854500,ONDS
2025-08-22,3.799999952316284,4.510000228881836,3.799999952316284,4.489999771118164,65687100,ONDS
2025-08-25,4.679999828338623,4.980000019073486,4.53000020980835,4.849999904632568,46896700,ONDS
2025-08-26,4.71999979019165,5.267000198364258,4.710000038146973,4.96999979019165,45928200,ONDS
2025-08-27,5.019999980926514,5.505000114440918,5.010000228881836,5.070000171661377,47846400,ONDS
2025-08-28,5.25,6.010000228881836,5.199999809265137,5.699999809265137,60658900,ONDS
2025-08-29,6.0,6.188000202178955,5.539999961853027,5.860000133514404,55680200,ONDS
2025-09-02,5.474999904632568,5.949999809265137,5.329999923706055,5.460000038146973,38115400,ONDS
2025-09-03,5.619999885559082,5.677999973297119,5.010000228881836,5.03000020980835,32311400,ONDS
2025-09-04,5.034999847412109,5.389999866485596,4.900000095367432,5.329999923706055,32980800,ONDS
2025-09-05,5.449999809265137,5.679999828338623,5.03000020980835,5.630000114440918,34703500,ONDS
2025-09-08,5.630000114440918,6.5,5.599999904632568,6.059999942779541,54462600,ONDS
